iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,11/2/2021,1725122,1953,2305.571,29135,27,31.286,45316.958,51.303,60.565,765.343,0.709,0.822,0.94,589,15.472,1975,51.881,,,,,46407041,83093,1219.059,2.183,83946,2.205,0.0275,36.4,tests performed,58823637,29837829,28345138,640670,54953,64558,154.52,78.38,74.46,1.68,1696,15310,0.04,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/3/2021,1727520,2398,2269.571,29169,34,31.429,45379.95,62.993,59.619,766.236,0.893,0.826,0.96,586,15.394,1987,52.196,,,,,46478368,71327,1220.933,1.874,84960,2.232,0.0267,37.4,tests performed,58898328,29854753,28379118,664457,74691,64587,154.72,78.42,74.55,1.75,1697,15179,0.04,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/4/2021,1730200,2680,2274.143,29190,21,27.143,45450.351,70.4,59.739,766.788,0.552,0.713,0.97,555,14.579,1947,51.145,,,,,46580546,102178,1223.617,2.684,83603,2.196,0.0272,36.8,tests performed,58975221,29873364,28414026,687831,76893,63857,154.92,78.47,74.64,1.81,1677,14563,0.038,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/5/2021,1732770,2570,2279.286,29211,21,25.429,45517.862,67.511,59.874,767.339,0.552,0.668,0.98,539,14.159,1905,50.042,,,,,46679607,99061,1226.219,2.602,83899,2.204,0.0272,36.8,tests performed,59046604,29889147,28446709,710748,71383,63161,155.11,78.52,74.73,1.87,1659,13285,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/6/2021,1734202,1432,2228.429,29225,14,26.143,45555.479,37.617,58.538,767.707,0.368,0.687,1,542,14.238,1885,49.517,,,,,46777726,98119,1228.797,2.577,84659,2.224,0.0263,38,tests performed,59077651,29896719,28460991,719941,31047,61447,155.19,78.54,74.76,1.89,1614,12715,0.033,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/7/2021,1735435,1233,2181.286,29239,14,27.143,45587.868,32.389,57.3,768.075,0.368,0.713,1.02,534,14.028,1768,46.443,,,,,46868480,90754,1231.181,2.384,87231,2.291,0.025,40,tests performed,59106882,29905414,28478818,722650,29231,60684,155.27,78.56,74.81,1.9,1594,12512,0.033,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/8/2021,1739978,4543,2401.286,29288,49,25.714,45707.208,119.339,63.079,769.362,1.287,0.675,1.03,518,13.607,1704,44.762,,,,,46950290,81810,1233.33,2.149,89477,2.35,0.0268,37.3,tests performed,59199511,29923986,28522993,752532,92629,61547,155.51,78.61,74.93,1.98,1617,13357,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/9/2021,1742460,2482,2476.857,29314,26,25.571,45772.407,65.199,65.064,770.045,0.683,0.672,1.03,522,13.712,1855,48.729,,,,,47022347,72057,1235.223,1.893,87901,2.309,0.0282,35.5,tests performed,59270949,29932991,28546674,791284,71438,63902,155.7,78.63,74.99,2.08,1679,13595,0.036,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/10/2021,1745188,2728,2524,29342,28,24.714,45844.068,71.661,66.303,770.78,0.736,0.649,1.03,513,13.476,1783,46.837,,,,,47095842,73495,1237.153,1.931,88211,2.317,0.0286,34.9,tests performed,59358396,29957032,28581916,819448,87447,65724,155.93,78.69,75.08,2.15,1726,14611,0.038,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/11/2021,1746806,1618,2372.286,29365,23,25,45886.571,42.503,62.317,771.385,0.604,0.657,1.02,503,13.213,1778,46.706,,,,,47200157,104315,1239.893,2.74,88516,2.325,0.0268,37.3,tests performed,59399785,29967669,28601613,830503,41389,60652,156.04,78.72,75.13,2.18,1593,13472,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/12/2021,1750684,3878,2559.143,29410,45,28.429,45988.442,101.871,67.226,772.567,1.182,0.747,1.04,493,12.951,1705,44.788,,,,,47295997,95840,1242.411,2.518,88056,2.313,0.0291,34.4,tests performed,59489649,29985788,28639191,864670,89864,63292,156.27,78.77,75.23,2.27,1663,13806,0.036,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/13/2021,1752129,1445,2561,29423,13,28.286,46026.4,37.958,67.275,772.908,0.341,0.743,1.04,495,13.003,1749,45.944,,,,,47385514,89517,1244.763,2.352,86827,2.281,0.0295,33.9,tests performed,59525220,29995360,28657208,872652,35571,63938,156.37,78.79,75.28,2.29,1680,14092,0.037,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/14/2021,1753430,1301,2570.714,29435,12,28,46060.576,34.176,67.53,773.223,0.315,0.736,1.04,495,13.003,1613,42.372,,,,,47466188,80674,1246.882,2.119,85387,2.243,0.0301,33.2,tests performed,59554001,30003748,28674737,875516,28781,63874,156.44,78.82,75.33,2.3,1678,14048,0.037,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/15/2021,1757456,4026,2496.857,29485,50,28.143,46166.334,105.758,65.59,774.537,1.313,0.739,1.04,496,13.029,1590,41.767,,,,,47540334,74146,1248.83,1.948,84292,2.214,0.0296,33.8,tests performed,59645195,30019752,28709667,915776,91194,63669,156.68,78.86,75.42,2.41,1673,13681,0.036,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/16/2021,1759563,2107,2443.286,29505,20,27.286,46221.683,55.348,64.182,775.062,0.525,0.717,1.04,486,12.767,1762,46.286,,,,,47608467,68133,1250.619,1.79,83731,2.2,0.0292,34.3,tests performed,59709923,30031311,28734721,943891,64728,62711,156.85,78.89,75.48,2.48,1647,14046,0.037,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/17/2021,1762176,2613,2426.857,29524,19,26,46290.323,68.64,63.751,775.561,0.499,0.683,1.04,484,12.714,1731,45.471,,,,,47678781,70314,1252.466,1.847,83277,2.188,0.0291,34.3,tests performed,59785947,30049969,28767835,968143,76024,61079,157.05,78.94,75.57,2.54,1604,13277,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/18/2021,1765014,2838,2601.143,29558,34,27.571,46364.874,74.551,68.329,776.454,0.893,0.724,1.05,468,12.294,1699,44.631,,,,,47790440,111659,1255.4,2.933,84326,2.215,0.0308,32.4,tests performed,59861491,30067390,28798541,995560,75544,65958,157.25,78.98,75.65,2.62,1733,14246,0.037,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/19/2021,1767773,2759,2441.286,29578,20,24,46437.35,72.476,64.13,776.98,0.525,0.63,1.05,464,12.189,1678,44.079,,,,,47889820,99380,1258.01,2.611,84832,2.228,0.0288,34.7,tests performed,59927031,30080313,28824276,1022442,65540,62483,157.42,79.02,75.72,2.69,1641,13504,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/20/2021,1769635,1862,2500.857,29589,11,23.714,46486.263,48.913,65.695,777.269,0.289,0.623,1.07,464,12.189,1690,44.394,,,,,47983902,94082,1260.482,2.471,85484,2.246,0.0293,34.2,tests performed,59959686,30089856,28841059,1028771,32655,62067,157.51,79.04,75.76,2.7,1630,13499,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/21/2021,1771105,1470,2525,29596,7,23,46524.878,38.615,66.329,777.453,0.184,0.604,1.08,468,12.294,1509,39.64,,,,,48068518,84616,1262.704,2.223,86047,2.26,0.0293,34.1,tests performed,59981502,30097084,28853929,1030489,21816,61072,157.56,79.06,75.8,2.71,1604,13334,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/22/2021,1775270,4165,2544.857,29625,29,20,46634.288,109.41,66.85,778.214,0.762,0.525,1.09,473,12.425,1494,39.246,,,,,48148527,80009,1264.806,2.102,86885,2.282,0.0293,34.1,tests performed,60072911,30112161,28887249,1073501,91409,61102,157.8,79.1,75.88,2.82,1605,13201,0.035,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/23/2021,1777648,2378,2583.571,29654,29,21.286,46696.755,62.467,67.867,778.976,0.762,0.559,1.09,472,12.399,1672,43.922,,,,,48215038,66511,1266.553,1.747,86653,2.276,0.0298,33.5,tests performed,60108942,30120513,28902448,1085981,36031,57003,157.9,79.12,75.92,2.85,1497,12743,0.033,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/24/2021,1780445,2797,2609.857,29678,24,22,46770.229,73.474,68.558,779.607,0.63,0.578,1.1,473,12.425,1653,43.422,,,,,48289085,74047,1268.498,1.945,87186,2.29,0.0299,33.4,tests performed,60161477,30120928,28914962,1125587,52535,53647,158.04,79.12,75.96,2.96,1409,10137,0.027,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/25/2021,1784842,4397,2832.571,29701,23,20.429,46885.733,115.504,74.408,780.211,0.604,0.537,1.11,477,12.53,1577,41.426,,,,,48388185,99100,1271.102,2.603,85392,2.243,0.0332,30.1,tests performed,60231605,30138154,28939125,1154326,70128,52873,158.22,79.17,76.02,3.03,1389,10109,0.027,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/26/2021,1787867,3025,2870.571,29717,16,19.857,46965.196,79.463,75.407,780.631,0.42,0.522,1.11,476,12.504,1568,41.19,,,,,48485587,97402,1273.66,2.559,85110,2.236,0.0337,29.6,tests performed,60318215,30171058,28964500,1182657,86610,55883,158.45,79.26,76.09,3.11,1468,12964,0.034,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/27/2021,1790069,2202,2919.143,29731,14,20.286,47023.04,57.844,76.683,780.999,0.368,0.533,1.11,466,12.241,1549,40.69,,,,,48582806,97219,1276.214,2.554,85558,2.248,0.0341,29.3,tests performed,60386453,30219987,28977403,1189063,68238,60967,158.63,79.38,76.12,3.12,1602,18590,0.049,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/28/2021,1791803,1734,2956.857,29744,13,21.143,47068.59,45.55,77.673,781.34,0.341,0.555,1.11,465,12.215,1414,37.144,,,,,48666978,84172,1278.425,2.211,85494,2.246,0.0346,28.9,tests performed,60460043,30280365,28987779,1191899,73590,68363,158.82,79.54,76.15,3.13,1796,26183,0.069,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/29/2021,1795577,3774,2901,29785,41,22.857,47167.729,99.139,76.206,782.417,1.077,0.6,1.11,470,12.346,1456,38.247,,,,,48740327,73349,1280.352,1.927,84543,2.221,0.0343,29.1,tests performed,60595966,30349439,29010587,1235940,135923,74722,159.18,79.72,76.21,3.25,1963,33897,0.089,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/30/2021,1798195,2618,2935.286,29805,20,21.571,47236.501,68.772,77.107,782.943,0.525,0.567,1.12,470,12.346,1582,41.557,,,,,48807147,66820,1282.107,1.755,84587,2.222,0.0347,28.8,tests performed,60707051,30417797,29024735,1264519,111085,85444,159.47,79.9,76.24,3.32,2245,42469,0.112,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/1/2021,1801609,3414,3023.429,29837,32,22.714,47326.183,89.682,79.422,783.783,0.841,0.597,1.13,466,12.241,1618,42.503,,,,,48895595,88448,1284.431,2.323,86644,2.276,0.0349,28.7,tests performed,60824590,30471422,29047132,1306036,117539,94730,159.78,80.04,76.3,3.43,2488,50071,0.132,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/2/2021,1804994,3385,2878.857,29858,21,22.429,47415.103,88.92,75.624,784.335,0.552,0.589,1.14,461,12.11,1574,41.347,,,,,49000664,105069,1287.191,2.76,87497,2.298,0.0329,30.4,tests performed,60950208,30542428,29065536,1342244,125618,102658,160.11,80.23,76.35,3.53,2697,57753,0.152,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/3/2021,1808631,3637,2966.286,29880,22,23.286,47510.642,95.54,77.921,784.913,0.578,0.612,1.16,454,11.926,1526,40.086,,,,,49099908,99244,1289.798,2.607,87760,2.305,0.0338,29.6,tests performed,61829680,30612370,29082569,2134741,879472,215924,162.42,80.42,76.4,5.61,5672,63045,0.166,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/4/2021,1811253,2622,3026.286,29889,9,22.571,47579.519,68.877,79.497,785.149,0.236,0.593,1.18,467,12.268,1518,39.876,,,,,49239892,139984,1293.475,3.677,93869,2.466,0.0322,31,tests performed,61953068,30668945,29093311,2190812,123388,223802,162.74,80.56,76.42,5.76,5879,64137,0.168,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/5/2021,1813563,2310,3108.571,29896,7,21.714,47640.2,60.681,81.659,785.333,0.184,0.57,1.2,469,12.32,1373,36.067,,,,,49332335,92443,1295.903,2.428,95051,2.497,0.0327,30.6,tests performed,62058480,30732468,29101944,2224068,105412,228348,163.02,80.73,76.45,5.84,5998,64586,0.17,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/6/2021,1818250,4687,3239,29928,32,20.429,47763.322,123.122,85.085,786.174,0.841,0.537,1.22,473,12.425,1312,34.465,,,,,49415557,83222,1298.089,2.186,96461,2.534,0.0336,29.8,tests performed,62238793,30819687,29123034,2296072,180313,234690,163.49,80.96,76.5,6.03,6165,67178,0.176,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/7/2021,1821505,3255,3330,29951,23,20.857,47848.827,85.505,87.475,786.778,0.604,0.548,1.24,466,12.241,1531,40.218,,,,,49518440,102883,1300.792,2.703,101613,2.669,0.0328,30.5,tests performed,62421440,30877367,29137200,2406873,182647,244913,163.97,81.11,76.54,6.32,6434,65653,0.172,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/8/2021,1825443,3938,3404.857,29976,25,19.857,47952.274,103.447,89.442,787.435,0.657,0.522,1.26,446,11.716,1503,39.482,,,,,49600916,82476,1302.959,2.167,100760,2.647,0.0338,29.6,tests performed,62604945,30936861,29157343,2510741,183505,254336,164.46,81.27,76.59,6.6,6681,66491,0.175,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/9/2021,1829958,4515,3566.286,29999,23,20.143,48070.878,118.604,93.682,788.039,0.604,0.529,1.29,443,11.637,1464,38.458,,,,,49711113,110197,1305.853,2.895,101493,2.666,0.0351,28.5,tests performed,62779477,30994762,29168167,2616548,174532,261324,164.91,81.42,76.62,6.87,6865,64619,0.17,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/10/2021,1833043,3085,3487.429,30021,22,20.143,48151.917,81.039,91.611,788.617,0.578,0.529,1.33,439,11.532,1446,37.985,,,,,49829014,117901,1308.951,3.097,104158,2.736,0.0335,29.9,tests performed,63018440,31038074,29181016,2799350,238963,169823,165.54,81.53,76.66,7.35,4461,60815,0.16,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/11/2021,1838786,5743,3933.286,30034,13,20.714,48302.779,150.862,103.323,788.958,0.341,0.544,1.38,435,11.427,1452,38.142,,,,,49946184,117170,1312.028,3.078,100899,2.65,0.039,25.7,tests performed,63155861,31079447,29191699,2884715,137421,171828,165.9,81.64,76.68,7.58,4514,58643,0.154,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/12/2021,1842317,3531,4107.714,30042,8,20.857,48395.535,92.755,107.905,789.169,0.21,0.548,1.42,450,11.821,1354,35.568,,,,,50051754,105570,1314.802,2.773,102774,2.7,0.04,25,tests performed,63263942,31125431,29199358,2939153,108081,172209,166.19,81.76,76.7,7.72,4524,56138,0.147,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/13/2021,1848420,6103,4310,30069,27,20.143,48555.853,160.319,113.219,789.878,0.709,0.529,1.45,458,12.031,1362,35.778,,,,,50147977,96223,1317.329,2.528,104631,2.749,0.0412,24.3,tests performed,63463309,31198451,29217482,3047376,199367,174931,166.71,81.95,76.75,8.01,4595,54109,0.142,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/14/2021,1853660,5240,4593.571,30100,31,21.286,48693.502,137.649,120.668,790.692,0.814,0.559,1.49,472,12.399,1530,40.191,,,,,50263570,115593,1320.366,3.036,106447,2.796,0.0432,23.2,tests performed,63723001,31233770,29229324,3259907,259692,185937,167.39,82.05,76.78,8.56,4884,50915,0.134,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/15/2021,1860841,7181,5056.857,30119,19,20.429,48882.139,188.637,132.838,791.191,0.499,0.537,1.54,458,12.031,1513,39.745,,,,,50364181,100611,1323.009,2.643,109038,2.864,0.0464,21.6,tests performed,63984254,31281284,29244693,3458277,261253,197044,168.08,82.17,76.82,9.08,5176,49203,0.129,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/16/2021,1868765,7924,5543.857,30137,18,19.714,49090.293,208.154,145.631,791.664,0.473,0.518,1.58,453,11.9,1461,38.379,,,,,50492289,128108,1326.374,3.365,111597,2.932,0.0497,20.1,tests performed,64277543,31327805,29254895,3694843,293289,214009,168.85,82.29,76.85,9.71,5622,47578,0.125,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/17/2021,1878782,10017,6534.143,30160,23,19.857,49353.428,263.135,171.644,792.268,0.604,0.522,1.63,443,11.637,1503,39.482,,,,,50635831,143542,1330.145,3.771,115260,3.028,0.0567,17.6,tests performed,64602238,31368914,29270094,3963230,324695,226257,169.7,82.4,76.89,10.41,5944,47263,0.124,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/18/2021,1887086,8304,6900,30169,9,19.286,49571.564,218.136,181.255,792.505,0.236,0.507,1.67,450,11.821,1551,40.743,,,,,50781760,145929,1333.978,3.833,119368,3.136,0.0578,17.3,tests performed,64863468,31398083,29279704,4185681,261230,243944,170.39,82.48,76.91,11,6408,45519,0.12,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/19/2021,1895472,8386,7593.571,30179,10,19.571,49791.855,220.291,199.474,792.767,0.263,0.514,1.71,461,12.11,1488,39.088,,,,,50923671,141911,1337.706,3.728,124560,3.272,0.061,16.4,tests performed,65075658,31431822,29287131,4356705,212190,258817,170.95,82.57,76.93,11.44,6799,43770,0.115,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/20/2021,1910922,15450,8928.857,30204,25,19.286,50197.709,405.854,234.551,793.424,0.657,0.507,1.74,470,12.346,1480,38.878,,,,,51062934,139263,1341.364,3.658,130708,3.434,0.0683,14.6,tests performed,65399654,31485760,29308909,4604985,323996,276621,171.8,82.71,76.99,12.1,7267,41044,0.108,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/21/2021,1925063,14141,10200.429,30228,24,18.286,50569.176,371.468,267.953,794.055,0.63,0.48,1.76,475,12.478,1630,42.818,,,,,51200748,137814,1344.984,3.62,133883,3.517,0.0762,13.1,tests performed,65820170,31527119,29316253,4976798,420516,299596,172.9,82.82,77.01,13.07,7870,41907,0.11,65.28,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/22/2021,1943963,18900,11874.571,30257,29,19.714,51065.657,496.481,311.931,794.816,0.762,0.518,1.77,466,12.241,1656,43.501,,,,,51335354,134606,1348.52,3.536,138739,3.645,0.0856,11.7,tests performed,66264629,31563883,29336821,5363925,444459,325768,174.07,82.91,77.06,14.09,8558,40371,0.106,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/23/2021,1969928,25965,14451.857,30282,25,20.714,51747.728,682.07,379.634,795.473,0.657,0.544,1.77,476,12.504,1710,44.92,,,,,51486352,150998,1352.487,3.967,142009,3.73,0.1018,9.8,tests performed,66731702,31598515,29352145,5781042,467073,350594,175.3,83.01,77.1,15.19,9210,38673,0.102,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/24/2021,1995112,25184,16618.571,30308,26,21.143,52409.282,661.555,436.551,796.156,0.683,0.555,1.75,462,12.136,1761,46.259,,,,,51664665,178313,1357.171,4.684,146976,3.861,0.1131,8.8,tests performed,67101613,31622500,29361888,6117225,369911,357054,176.27,83.07,77.13,16.07,9379,36227,0.095,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/25/2021,2014138,19026,18150.286,30320,12,21.571,52909.073,499.791,476.787,796.471,0.315,0.567,1.72,462,12.136,1761,46.259,,,,,51845879,181214,1361.931,4.76,152017,3.993,0.1194,8.4,tests performed,67194024,31627692,29366937,6199395,92411,332937,176.51,83.08,77.14,16.29,8746,32801,0.086,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/26/2021,2032312,18174,19548.571,30337,17,22.571,53386.483,477.41,513.518,796.918,0.447,0.593,1.69,462,12.136,1761,46.259,,,,,52022712,176833,1366.576,4.645,157006,4.124,0.1245,8,tests performed,67207931,31628194,29367201,6212536,13907,304610,176.55,83.08,77.14,16.32,8002,28053,0.074,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
